species_id,stId,name,FDR,entities_tot,entities_found,reactions_tot,reactions_found
9606,R-HSA-72764,Eukaryotic Translation Termination,3.4416913763379853e-15,106,29,5,3
9606,R-HSA-72689,Formation of a pool of free 40S subunits,3.4416913763379853e-15,106,32,2,2
9606,R-HSA-72706,GTP hydrolysis and joining of the 60S ribosomal subunit,3.4416913763379853e-15,120,36,3,3
9606,R-HSA-156827,L13a-mediated translational silencing of Ceruloplasmin expression,3.4416913763379853e-15,120,35,3,3
9606,R-HSA-9954714,PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA,3.4416913763379853e-15,100,29,3,3
9606,R-HSA-9954716,ZNF598 and the Ribosome-associated Quality Trigger (RQT) complex dissociate a ribosome stalled on a no-go mRNA,3.4416913763379853e-15,105,29,4,4
9606,R-HSA-927802,Nonsense-Mediated Decay (NMD),3.4416913763379853e-15,124,33,6,6
9606,R-HSA-975957,Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),3.4416913763379853e-15,124,33,5,5
9606,R-HSA-975956,Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC),3.4416913763379853e-15,101,31,1,1
9606,R-HSA-1799339,SRP-dependent cotranslational protein targeting to membrane,3.4416913763379853e-15,119,30,5,5
9606,R-HSA-192823,Viral mRNA Translation,3.4416913763379853e-15,114,29,2,2
9606,R-HSA-6791226,Major pathway of rRNA processing in the nucleolus and cytosol,3.4416913763379853e-15,189,32,7,7
9606,R-HSA-72613,Eukaryotic Translation Initiation,3.4416913763379853e-15,130,36,21,20
9606,R-HSA-72737,Cap-dependent Translation Initiation,3.4416913763379853e-15,130,36,18,17
9606,R-HSA-9948299,Ribosome-associated quality control,3.4416913763379853e-15,155,38,20,18
9606,R-HSA-156842,Eukaryotic Translation Elongation,3.4416913763379853e-15,102,34,9,8
9606,R-HSA-9954709,Ribosome Quality Control (RQC) complex extracts and degrades nascent peptide,3.4416913763379853e-15,106,28,13,11
9606,R-HSA-8852276,The role of GTSE1 in G2/M progression after G2 checkpoint,2.3314683517128287e-14,70,20,10,5
9606,R-HSA-72312,rRNA processing,6.761258219967203e-14,252,33,22,9
9606,R-HSA-6798695,Neutrophil degranulation,7.405187574249794e-14,478,45,10,9
9606,R-HSA-9837999,Mitochondrial protein degradation,3.232969447708456e-13,104,22,20,10
9606,R-HSA-9918481,Dengue Virus-Host Interactions,6.235012506294879e-13,274,33,59,12
9606,R-HSA-389960,Formation of tubulin folding intermediates by CCT/TriC,7.134293156241256e-13,30,14,2,2
9606,R-HSA-109581,Apoptosis,9.900968933607146e-13,180,27,142,18
9606,R-HSA-9692914,SARS-CoV-1-host interactions,3.4833247397614286e-12,118,22,48,8
9606,R-HSA-5357801,Programmed Cell Death,4.440892098500626e-12,225,29,194,25
9606,R-HSA-6807878,COPI-mediated anterograde transport,4.6203041392800515e-12,107,21,12,10
9606,R-HSA-194315,Signaling by Rho GTPases,5.54878365477407e-12,708,52,203,55
9606,R-HSA-72702,Ribosomal scanning and start codon recognition,8.35254088116244e-12,64,17,2,2
9606,R-HSA-389958,Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding,9.476863738200336e-12,37,14,6,6
9606,R-HSA-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",1.2295497953118684e-11,724,52,212,55
9606,R-HSA-450531,Regulation of mRNA stability by proteins that bind AU-rich elements,2.4808377574458973e-11,80,18,26,10
9606,R-HSA-72649,Translation initiation complex formation,5.7839066869291855e-11,62,16,2,2
9606,R-HSA-9663891,Selective autophagy,5.961564575329703e-11,97,19,56,25
9606,R-HSA-450408,AUF1 (hnRNP D0) binds and destabilizes mRNA,6.24167384444263e-11,43,14,4,4
9606,R-HSA-69275,G2/M Transition,9.32254273777744e-11,205,26,88,23
9606,R-HSA-3371497,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand,1.0112999326850058e-10,76,17,22,22
9606,R-HSA-71291,Metabolism of amino acids and derivatives,1.0112999326850058e-10,646,47,293,15
9606,R-HSA-453274,Mitotic G2-G2/M phases,1.093736212709473e-10,207,26,90,23
9606,R-HSA-72662,"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",1.3100365237050937e-10,66,16,6,5
9606,R-HSA-68886,M Phase,1.439088848087522e-10,403,36,96,45
9606,R-HSA-9678108,SARS-CoV-1 Infection,1.5630097216501326e-10,194,25,159,12
9606,R-HSA-199977,ER to Golgi Anterograde Transport,2.3505997148731694e-10,165,23,39,27
9606,R-HSA-9770562,mRNA Polyadenylation,4.1040304488149104e-10,139,21,20,16
9606,R-HSA-9833482,PKR-mediated signaling,8.433470588542491e-10,88,17,40,9
9606,R-HSA-9918487,Dengue Virus Genome Translation and Replication,8.437962550900124e-10,115,19,64,15
9606,R-HSA-72695,"Formation of the ternary complex, and subsequently, the 43S complex",1.0262737326627303e-09,54,14,3,3
9606,R-HSA-72187,mRNA 3'-end processing,1.200589849759126e-09,164,22,21,17
9606,R-HSA-68882,Mitotic Anaphase,1.5279084664143738e-09,236,26,32,12
9606,R-HSA-2555396,Mitotic Metaphase and Anaphase,1.6705179461951047e-09,237,26,33,12
9606,R-HSA-9646399,Aggrephagy,2.016768418933168e-09,47,13,15,7
9606,R-HSA-1445148,Translocation of SLC2A4 (GLUT4) to the plasma membrane,2.016768418933168e-09,81,16,15,4
9606,R-HSA-1169410,Antimicrobial mechanism of IFN-stimulated genes,3.654386793172648e-09,192,23,86,14
9606,R-HSA-5653656,Vesicle-mediated transport,4.120060959067473e-09,833,51,254,125
9606,R-HSA-2467813,Separation of Sister Chromatids,7.662204204450518e-09,182,22,8,4
9606,R-HSA-6811434,COPI-dependent Golgi-to-ER retrograde traffic,1.3011697941323064e-08,107,17,11,9
9606,R-HSA-2132295,MHC class II antigen presentation,1.3011697941323064e-08,137,19,26,16
9606,R-HSA-9612973,Autophagy,1.8284929126366478e-08,174,21,117,42
9606,R-HSA-72163,mRNA Splicing - Major Pathway,2.4023177891407954e-08,213,23,11,11
9606,R-HSA-380320,Recruitment of NuMA to mitotic centrosomes,2.4106874496609976e-08,97,16,2,2
9606,R-HSA-168256,Immune System,2.7359227772194572e-08,2800,111,1822,200
9606,R-HSA-389957,Prefoldin mediated transfer of substrate  to CCT/TriC,3.27529445787178e-08,29,10,2,2
9606,R-HSA-1640170,Cell Cycle,3.5048201785237154e-08,729,45,474,127
9606,R-HSA-8856688,Golgi-to-ER retrograde transport,3.931978143079107e-08,148,19,18,11
9606,R-HSA-948021,Transport to the Golgi and subsequent modification,4.4128693588163515e-08,221,23,60,27
9606,R-HSA-190840,Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane,4.5007795712592724e-08,22,9,2,1
9606,R-HSA-72172,mRNA Splicing,5.654527068799098e-08,224,23,16,16
9606,R-HSA-9735869,SARS-CoV-1 modulates host translation machinery,5.8257069834866115e-08,41,11,3,2
9606,R-HSA-69278,"Cell Cycle, Mitotic",5.8257069834866115e-08,587,39,367,97
9606,R-HSA-190872,Transport of connexons to the plasma membrane,6.074886993445716e-08,23,9,3,1
9606,R-HSA-446203,Asparagine N-linked glycosylation,6.209639868970385e-08,442,33,147,37
9606,R-HSA-199991,Membrane Trafficking,7.138036162146477e-08,669,42,219,113
9606,R-HSA-75153,Apoptotic execution phase,9.233853281997995e-08,54,12,57,13
9606,R-HSA-1632852,Macroautophagy,1.0219550938828093e-07,158,19,96,25
9606,R-HSA-437239,Recycling pathway of L1,1.1275392086673719e-07,55,12,14,11
9606,R-HSA-69481,G2/M Checkpoints,1.1329111382352153e-07,142,18,24,6
9606,R-HSA-389977,Post-chaperonin tubulin folding pathway,1.1329111382352153e-07,25,9,9,9
9606,R-HSA-195258,RHO GTPase Effectors,1.7675058949784272e-07,325,27,113,28
9606,R-HSA-9706574,RHOBTB GTPase Cycle,1.940905927089176e-07,36,10,4,3
9606,R-HSA-9705683,SARS-CoV-2-host interactions,3.0231612990760937e-07,248,23,68,9
9606,R-HSA-2995410,Nuclear Envelope (NE) Reassembly,3.0734471012650033e-07,88,14,24,8
9606,R-HSA-1500931,Cell-Cell communication,3.456882510244341e-07,336,27,185,27
9606,R-HSA-9754678,SARS-CoV-2 modulates host translation machinery,3.7719268253244564e-07,62,12,6,2
9606,R-HSA-1852241,Organelle biogenesis and maintenance,4.379818051569728e-07,340,27,86,28
9606,R-HSA-190828,Gap junction trafficking,5.83121601227532e-07,52,11,20,7
9606,R-HSA-1280215,Cytokine Signaling in Immune system,6.865435986380675e-07,1106,55,806,52
9606,R-HSA-390466,Chaperonin-mediated protein folding,8.014331287498067e-07,96,14,19,16
9606,R-HSA-447115,Interleukin-12 family signaling,8.014331287498067e-07,96,14,114,20
9606,R-HSA-9020591,Interleukin-12 signaling,1.194802566883979e-06,84,13,56,14
9606,R-HSA-9013418,RHOBTB2 GTPase cycle,1.2196934640051893e-06,24,8,2,2
9606,R-HSA-157858,Gap junction trafficking and regulation,1.3146280353204531e-06,57,11,24,7
9606,R-HSA-9619483,Activation of AMPK downstream of NMDARs,1.3681717025981754e-06,34,9,3,1
9606,R-HSA-391251,Protein folding,1.6555441417764882e-06,102,14,28,25
9606,R-HSA-446728,Cell junction organization,1.7888739167748469e-06,298,24,162,26
9606,R-HSA-162909,Host Interactions of HIV factors,1.8728917866583927e-06,138,16,54,22
9606,R-HSA-8950505,Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation,1.8728917866583927e-06,73,12,36,12
9606,R-HSA-9694516,SARS-CoV-2 Infection,1.8728917866583927e-06,369,27,211,14
9606,R-HSA-5626467,RHO GTPases activate IQGAPs,1.9786294832568885e-06,36,9,5,1
9606,R-HSA-1266738,Developmental Biology,2.5078797808442133e-06,1968,80,980,97
9606,R-HSA-6811442,Intra-Golgi and retrograde Golgi-to-ER traffic,2.5555218881034847e-06,219,20,48,18
9606,R-HSA-6811436,COPI-independent Golgi-to-ER retrograde traffic,3.1493485269651345e-06,63,11,7,2
9606,R-HSA-9668328,Sealing of the nuclear envelope (NE) by ESCRT-III,3.829027615975811e-06,39,9,7,1
9606,R-HSA-5620920,Cargo trafficking to the periciliary membrane,3.995019015601287e-06,79,12,29,8
9606,R-HSA-5625740,RHO GTPases activate PKNs,3.995019015601287e-06,79,12,20,10
9606,R-HSA-373760,L1CAM interactions,4.764783643640413e-06,130,15,54,14
9606,R-HSA-72203,Processing of Capped Intron-Containing Pre-mRNA,4.785897471326628e-06,317,24,52,38
9606,R-HSA-5617833,Cilium Assembly,5.4246221204978795e-06,209,19,50,22
9606,R-HSA-190861,Gap junction assembly,5.76960572917784e-06,41,9,16,3
9606,R-HSA-9764265,Regulation of CDH1 Expression and Function,6.203884287181438e-06,192,18,92,13
9606,R-HSA-9764274,Regulation of Expression and Function of Type I Classical Cadherins,6.203884287181438e-06,192,18,92,13
9606,R-HSA-9679506,SARS-CoV Infections,6.203884287181438e-06,576,34,402,27
9606,R-HSA-597592,Post-translational protein modification,6.209460654993393e-06,1680,70,606,144
9606,R-HSA-69620,Cell Cycle Checkpoints,6.231816154667058e-06,278,22,63,12
9606,R-HSA-9759476,Regulation of Homotypic Cell-Cell Adhesion,7.2923404710323325e-06,215,19,125,17
9606,R-HSA-68867,Assembly of the pre-replicative complex,9.1773469170775e-06,103,13,23,10
9606,R-HSA-9711123,Cellular response to chemical stress,1.102217179127507e-05,288,22,173,24
9606,R-HSA-5358346,Hedgehog ligand biogenesis,1.2398160791349255e-05,59,10,15,6
9606,R-HSA-168249,Innate Immune System,1.2713898953187197e-05,1351,59,762,78
9606,R-HSA-1236978,Cross-presentation of soluble exogenous antigens (endosomes),1.306915894971894e-05,46,9,7,2
9606,R-HSA-9604323,Negative regulation of NOTCH4 signaling,1.5545699094232646e-05,47,9,6,2
9606,R-HSA-8939236,RUNX1 regulates transcription of genes involved in differentiation of HSCs,1.695135309898177e-05,92,12,15,4
9606,R-HSA-5362768,Hh mutants are degraded by ERAD,1.8416396049936168e-05,48,9,6,4
9606,R-HSA-9929491,SPOP-mediated proteasomal degradation of PD-L1(CD274),1.8416396049936168e-05,48,9,6,3
9606,R-HSA-5610787,Hedgehog 'off' state,2.0605571817711166e-05,111,13,32,6
9606,R-HSA-211733,Regulation of activated PAK-2p34 by proteasome mediated degradation,2.104488471355026e-05,37,8,2,1
9606,R-HSA-9609736,Assembly and cell surface presentation of NMDA receptors,2.104488471355026e-05,49,9,23,2
9606,R-HSA-68877,Mitotic Prometaphase,2.137274172364645e-05,212,18,25,13
9606,R-HSA-75035,Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex,2.3897292626529065e-05,17,6,5,1
9606,R-HSA-9764561,Regulation of CDH1 Function,2.5318336059676483e-05,65,10,16,4
9606,R-HSA-350562,Regulation of ornithine decarboxylase (ODC),2.553818865791424e-05,38,8,3,1
9606,R-HSA-5387390,Hh mutants abrogate ligand secretion,2.6187539598154785e-05,51,9,7,4
9606,R-HSA-418990,Adherens junctions interactions,2.735007355858521e-05,238,19,141,17
9606,R-HSA-1236974,ER-Phagosome pathway,2.8015833324124273e-05,98,12,11,8
9606,R-HSA-2500257,Resolution of Sister Chromatid Cohesion,2.980299035204581e-05,135,14,13,8
9606,R-HSA-9907900,Proteasome assembly,3.057057593158774e-05,52,9,40,34
9606,R-HSA-5358351,Signaling by Hedgehog,3.1010730847325085e-05,155,15,82,14
9606,R-HSA-5678895,Defective CFTR causes cystic fibrosis,3.556873323429244e-05,53,9,8,4
9606,R-HSA-180534,Vpu mediated degradation of CD4,3.6998519846287437e-05,40,8,5,1
9606,R-HSA-9735871,SARS-CoV-1 targets host intracellular signalling and regulatory pathways,4.16743055098312e-05,19,6,7,1
9606,R-HSA-349425,Autodegradation of the E3 ubiquitin ligase COP1,4.16743055098312e-05,41,8,5,1
9606,R-HSA-75815,Ubiquitin-dependent degradation of Cyclin D,4.16743055098312e-05,41,8,5,1
9606,R-HSA-9755779,SARS-CoV-2 targets host intracellular signalling and regulatory pathways,4.16743055098312e-05,19,6,5,1
9606,R-HSA-913531,Interferon Signaling,4.16743055098312e-05,418,26,140,19
9606,R-HSA-111447,Activation of BAD and translocation to mitochondria ,4.16743055098312e-05,19,6,5,2
9606,R-HSA-162906,HIV Infection,4.16743055098312e-05,248,19,160,70
9606,R-HSA-69002,DNA Replication Pre-Initiation,4.16743055098312e-05,121,13,32,18
9606,R-HSA-8955332,Carboxyterminal post-translational modifications of tubulin,4.16743055098312e-05,55,9,6,6
9606,R-HSA-9648025,EML4 and NUDC in mitotic spindle formation,4.16743055098312e-05,121,13,5,2
9606,R-HSA-114608,Platelet degranulation ,4.491497046688053e-05,142,14,11,4
9606,R-HSA-8854050,FBXL7 down-regulates AURKA during mitotic entry and in early mitosis,4.5034266056287464e-05,42,8,6,2
9606,R-HSA-174113,SCF-beta-TrCP mediated degradation of Emi1,4.5034266056287464e-05,42,8,3,1
9606,R-HSA-169911,Regulation of Apoptosis,4.5034266056287464e-05,42,8,5,1
9606,R-HSA-180585,Vif-mediated degradation of APOBEC3G,5.329604887749362e-05,43,8,4,1
9606,R-HSA-4641258,Degradation of DVL,6.280141351155955e-05,44,8,7,2
9606,R-HSA-4641257,Degradation of AXIN,6.280141351155955e-05,44,8,8,2
9606,R-HSA-9762114,GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2,6.280141351155955e-05,44,8,4,1
9606,R-HSA-76005,Response to elevated platelet cytosolic Ca2+,7.633247398231013e-05,149,14,14,4
9606,R-HSA-5663220,RHO GTPases Activate Formins,7.633247398231013e-05,149,14,27,11
9606,R-HSA-9931269,AMPK-induced ERAD and lysosome mediated degradation of PD-L1(CD274),8.095254903217608e-05,60,9,5,4
9606,R-HSA-68949,Orc1 removal from chromatin,8.095254903217608e-05,60,9,4,2
9606,R-HSA-9929356,GSK3B-mediated proteasomal degradation of PD-L1(CD274),8.614261996719996e-05,46,8,7,1
9606,R-HSA-69541,Stabilization of p53,8.614261996719996e-05,46,8,15,1
9606,R-HSA-1428517,Aerobic respiration and respiratory electron transport,8.917591813983883e-05,361,23,117,41
9606,R-HSA-390450,Folding of actin by CCT/TriC,9.066242720434659e-05,13,5,2,2
9606,R-HSA-140342,Apoptosis induced DNA fragmentation,9.066242720434659e-05,13,5,12,3
9606,R-HSA-9909615,Regulation of PD-L1(CD274) Post-translational modification,9.137735164532756e-05,94,11,25,9
9606,R-HSA-9918432,Maturation of DENV proteins,9.275132344699344e-05,77,10,41,10
9606,R-HSA-8941858,Regulation of RUNX3 expression and activity,0.00010031019676892683,47,8,9,1
9606,R-HSA-1280218,Adaptive Immune System,0.00010098777696754269,1067,47,325,74
9606,R-HSA-9759194,Nuclear events mediated by NFE2L2,0.0001121422912636616,135,13,85,8
9606,R-HSA-5610785,GLI3 is processed to GLI3R by the proteasome,0.0001121422912636616,49,8,5,1
9606,R-HSA-5676590,NIK-->noncanonical NF-kB signaling,0.0001121422912636616,48,8,9,1
9606,R-HSA-5610780,Degradation of GLI1 by the proteasome,0.0001121422912636616,49,8,6,2
9606,R-HSA-9932298,Degradation of CRY and PER proteins,0.0001121422912636616,49,8,9,3
9606,R-HSA-5610783,Degradation of GLI2 by the proteasome,0.0001121422912636616,49,8,5,1
9606,R-HSA-421270,Cell-cell junction organization,0.00011645889907319074,271,19,146,17
9606,R-HSA-9013422,RHOBTB1 GTPase cycle,0.0001181198560645802,24,6,2,1
9606,R-HSA-1236975,Antigen processing-Cross presentation,0.00014536123270458834,120,12,25,10
9606,R-HSA-187577,SCF(Skp2)-mediated degradation of p27/p21,0.00017000940149725086,52,8,7,1
9606,R-HSA-111465,Apoptotic cleavage of cellular proteins,0.00017216300729483436,38,7,38,9
9606,R-HSA-983189,Kinesins,0.00017738572388181773,68,9,14,2
9606,R-HSA-4608870,Asymmetric localization of PCP proteins,0.00019412099117599446,53,8,7,1
9606,R-HSA-5607761,Dectin-1 mediated noncanonical NF-kB signaling,0.00019412099117599446,53,8,9,1
9606,R-HSA-69613,p53-Independent G1/S DNA Damage Checkpoint,0.00019412099117599446,53,8,11,1
9606,R-HSA-69601,Ubiquitin-Mediated Degradation of Phosphorylated Cdc25A,0.00019412099117599446,53,8,11,1
9606,R-HSA-9824272,Somitogenesis,0.00019412099117599446,53,8,19,1
9606,R-HSA-4086400,PCP/CE pathway,0.00019482374522650225,86,10,24,5
9606,R-HSA-174084,Autodegradation of Cdh1 by Cdh1:APC/C,0.00022102281232561083,54,8,2,1
9606,R-HSA-1268020,Mitochondrial protein import,0.00022125888224922008,70,9,14,11
9606,R-HSA-9909648,Regulation of PD-L1(CD274) expression,0.00024271828596600376,191,15,56,16
9606,R-HSA-9755511,KEAP1-NFE2L2 pathway,0.0002464126316653603,169,14,117,13
9606,R-HSA-380284,Loss of proteins required for interphase microtubule organization from the centrosome,0.0002464257461509689,71,9,3,3
9606,R-HSA-380259,Loss of Nlp from mitotic centrosomes,0.0002464257461509689,71,9,2,2
9606,R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin,0.0002509644177284276,55,8,3,1
9606,R-HSA-69306,DNA Replication,0.00027889712796769217,171,14,73,29
9606,R-HSA-9766229,Degradation of CDH1,0.0003210429548544669,57,8,10,1
9606,R-HSA-69563,p53-Dependent G1 DNA Damage Response,0.0003210429548544669,57,8,22,1
9606,R-HSA-69580,p53-Dependent G1/S DNA damage checkpoint,0.0003210429548544669,57,8,22,1
9606,R-HSA-70171,Glycolysis,0.0003361947861474368,111,11,23,9
9606,R-HSA-8854518,AURKA Activation by TPX2,0.0003368874381171061,74,9,2,2
9606,R-HSA-5658442,Regulation of RAS by GAPs,0.000361758143962998,58,8,5,1
9606,R-HSA-5687128,MAPK6/MAPK4 signaling,0.00037021596230424336,93,10,40,3
9606,R-HSA-1169091,Activation of NF-kappaB in B cells,0.00040667053033960343,59,8,10,1
9606,R-HSA-1234176,Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha,0.00040667053033960343,59,8,12,1
9606,R-HSA-9012999,RHO GTPase cycle,0.00041395305800107085,460,25,91,27
9606,R-HSA-195253,Degradation of beta-catenin by the destruction complex,0.0004394401349983035,78,9,23,12
9606,R-HSA-445355,Smooth Muscle Contraction,0.0004394401349983035,61,8,16,7
9606,R-HSA-174184,Cdc20:Phospho-APC/C mediated degradation of Cyclin A,0.0004394401349983035,60,8,3,1
9606,R-HSA-174178,APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1,0.0004394401349983035,61,8,6,2
9606,R-HSA-9856649,Transcriptional and post-translational regulation of MITF-M expression and activity,0.0004394401349983035,79,9,37,8
9606,R-HSA-179419,APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint,0.0004394401349983035,61,8,6,1
9606,R-HSA-201681,TCF dependent signaling in response to WNT,0.0004394401349983035,204,15,71,11
9606,R-HSA-1168372,Downstream signaling events of B Cell Receptor (BCR),0.0004394401349983035,78,9,15,2
9606,R-HSA-8948751,Regulation of PTEN stability and activity,0.0004394401349983035,61,8,13,1
9606,R-HSA-69017,CDK-mediated phosphorylation and removal of Cdc6,0.00045599486578984383,62,8,4,1
9606,R-HSA-449147,Signaling by Interleukins,0.0004598066329313255,646,31,505,30
9606,R-HSA-176409,APC/C:Cdc20 mediated degradation of mitotic proteins,0.0005081499069454765,63,8,13,2
9606,R-HSA-380270,Recruitment of mitotic centrosome proteins and complexes,0.000528859663428527,81,9,3,3
9606,R-HSA-69052,Switching of origins to a post-replicative state,0.000528859663428527,81,9,10,4
9606,R-HSA-176814,Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins,0.0005651327586311261,64,8,15,2
9606,R-HSA-69473,G2/M DNA damage checkpoint,0.000578978447045575,82,9,12,3
9606,R-HSA-9013694,Signaling by NOTCH4,0.000578978447045575,82,9,20,3
9606,R-HSA-380287,Centrosome maturation,0.0006330016771354252,83,9,6,6
9606,R-HSA-264870,Caspase-mediated cleavage of cytoskeletal proteins,0.0007631485868193622,12,4,10,6
9606,R-HSA-5619084,ABC transporter disorders,0.0008209036666837477,86,9,23,4
9606,R-HSA-351202,Metabolism of polyamines,0.0008483543772235258,68,8,17,1
9606,R-HSA-389948,Co-inhibition by PD-1,0.00085196681418509,219,15,61,16
9606,R-HSA-114452,Activation of BH3-only proteins,0.0008552616177324168,36,6,19,2
9606,R-HSA-9613829,Chaperone Mediated Autophagy,0.0008688779430965354,23,5,19,15
9606,R-HSA-5628897,TP53 Regulates Metabolic Genes,0.0009153584639314261,128,11,34,8
9606,R-HSA-8939902,Regulation of RUNX2 expression and activity,0.0009348742497867768,69,8,29,3
9606,R-HSA-9793380,Formation of paraxial mesoderm,0.0009348742497867768,69,8,29,1
9606,R-HSA-2559586,DNA Damage/Telomere Stress Induced Senescence,0.0010284934632531773,70,8,18,2
9606,R-HSA-176408,Regulation of APC/C activators between G1/S and early anaphase,0.0010284934632531773,70,8,14,1
9606,R-HSA-70326,Glucose metabolism,0.0011118310475635163,131,11,40,15
9606,R-HSA-69615,G1/S DNA Damage Checkpoints,0.0011296477312563447,71,8,33,2
9606,R-HSA-382556,ABC-family proteins mediated transport,0.0012115766670981465,111,10,27,5
9606,R-HSA-2565942,Regulation of PLK1 Activity at G2/M Transition,0.0013370753510733024,92,9,12,4
9606,R-HSA-1234174,Cellular response to hypoxia,0.0013563884341540877,73,8,20,1
9606,R-HSA-9614399,Regulation of localization of FOXO transcription factors,0.0013637949969695917,14,4,5,3
9606,R-HSA-70263,Gluconeogenesis,0.0014645922668581335,56,7,17,6
9606,R-HSA-983170,"Antigen Presentation: Folding, assembly and peptide loading of class I MHC",0.0016963802354030832,41,6,16,12
9606,R-HSA-438064,Post NMDA receptor activation events,0.0018115539944187908,96,9,39,1
9606,R-HSA-9645723,Diseases of programmed cell death,0.0019496060990906727,97,9,37,6
9606,R-HSA-69202,Cyclin E associated events during G1/S transition ,0.0020888683730149182,78,8,20,1
9606,R-HSA-432720,Lysosome Vesicle Biogenesis,0.0021730503111845323,43,6,8,5
9606,R-HSA-195721,Signaling by WNT,0.0021830984782509333,320,18,157,31
9606,R-HSA-5620912,Anchoring of the basal body to the plasma membrane,0.0022516770932821117,99,9,9,8
9606,R-HSA-5632684,Hedgehog 'on' state,0.002268029225535262,79,8,37,2
9606,R-HSA-453276,Regulation of mitotic cell cycle,0.002268029225535262,79,8,40,6
9606,R-HSA-174143,APC/C-mediated degradation of cell cycle proteins,0.002268029225535262,79,8,40,6
9606,R-HSA-1221632,Meiotic synapsis,0.0024188365468269524,61,7,6,6
9606,R-HSA-432722,Golgi Associated Vesicle Biogenesis,0.0024188365468269524,61,7,7,6
9606,R-HSA-199992,trans-Golgi Network Vesicle Budding,0.0024594151810077847,80,8,19,12
9606,R-HSA-69656,Cyclin A:Cdk2-associated events at S phase entry,0.0024594151810077847,80,8,19,1
9606,R-HSA-2559584,Formation of Senescence-Associated Heterochromatin Foci (SAHF),0.002809353790472535,17,4,2,1
9606,R-HSA-109606,Intrinsic Pathway for Apoptosis,0.003193965966882928,64,7,63,4
9606,R-HSA-388841,Regulation of T cell activation by CD28 family,0.003203433889078511,276,16,91,22
9606,R-HSA-5689603,UCH proteinases,0.003359621351884279,84,8,11,2
9606,R-HSA-9020702,Interleukin-1 signaling,0.004210173659255911,112,9,59,2
9606,R-HSA-442755,Activation of NMDA receptors and postsynaptic events,0.004210173659255911,113,9,71,3
9606,R-HSA-157118,Signaling by NOTCH,0.004210173659255911,260,15,165,9
9606,R-HSA-5668541,TNFR2 non-canonical NF-kB pathway,0.004210173659255911,91,8,44,3
9606,R-HSA-9734009,Defective Intrinsic Pathway for Apoptosis,0.004210173659255911,33,5,24,5
9606,R-HSA-5205685,PINK1-PRKN Mediated Mitophagy,0.004210173659255911,34,5,16,13
