species_id,stId,name,FDR,entities_tot,entities_found,reactions_tot,reactions_found
9606,R-HSA-72172,mRNA Splicing,0.02652062348955031,224,4,16,10
9606,R-HSA-5654695,PI-3K cascade:FGFR2,0.02652062348955031,31,2,7,7
9606,R-HSA-8957275,Post-translational protein phosphorylation,0.02652062348955031,109,3,1,1
9606,R-HSA-1643713,Signaling by EGFR in Cancer,0.028133347172295764,32,2,42,41
9606,R-HSA-9022699,MECP2 regulates neuronal receptors and channels,0.028133347172295764,32,2,26,5
9606,R-HSA-8874081,MET activates PTK2 signaling,0.028133347172295764,32,2,5,5
9606,R-HSA-422475,Axon guidance,0.029296715088038994,566,6,295,24
9606,R-HSA-9006115,Signaling by NTRK2 (TRKB),0.029296715088038994,33,2,38,7
9606,R-HSA-9664565,Signaling by ERBB2 KD Mutants,0.029296715088038994,35,2,17,15
9606,R-HSA-5654708,Downstream signaling of activated FGFR3,0.029296715088038994,35,2,23,14
9606,R-HSA-5655332,Signaling by FGFR3 in disease,0.029296715088038994,33,2,21,7
9606,R-HSA-1227990,Signaling by ERBB2 in Cancer,0.030941346936158687,36,2,62,38
9606,R-HSA-5654716,Downstream signaling of activated FGFR4,0.030941346936158687,36,2,23,14
9606,R-HSA-9734091,Drug-mediated inhibition of MET activation,0.032618687632555154,2,1,2,2
9606,R-HSA-186763,Downstream signal transduction,0.032618687632555154,37,2,16,15
9606,R-HSA-9013424,RHOV GTPase cycle,0.032618687632555154,39,2,2,1
9606,R-HSA-381426,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.032618687632555154,127,3,14,1
9606,R-HSA-8939211,ESR-mediated signaling,0.032618687632555154,257,4,114,8
9606,R-HSA-9675108,Nervous system development,0.03398008190425683,603,6,322,24
9606,R-HSA-5654696,Downstream signaling of activated FGFR2,0.03572703871183225,42,2,23,14
9606,R-HSA-5654687,Downstream signaling of activated FGFR1,0.03572703871183225,42,2,24,14
9606,R-HSA-8853659,RET signaling,0.0373841618735562,43,2,24,2
9606,R-HSA-9696264,RND3 GTPase cycle,0.0373841618735562,43,2,2,1
9606,R-HSA-9013420,RHOU GTPase cycle,0.03907585776130218,44,2,4,1
9606,R-HSA-9035034,RHOF GTPase cycle,0.04003853838969007,46,2,3,2
9606,R-HSA-9843745,Adipogenesis,0.04003853838969007,147,3,33,23
9606,R-HSA-5655302,Signaling by FGFR1 in disease,0.04003853838969007,49,2,35,13
9606,R-HSA-9844594,Transcriptional regulation of brown and beige adipocyte differentiation by EBF2,0.04003853838969007,47,2,14,13
9606,R-HSA-9843743,Transcriptional regulation of brown and beige adipocyte differentiation,0.04003853838969007,47,2,14,13
9606,R-HSA-8875878,MET promotes cell motility,0.04003853838969007,45,2,12,12
9606,R-HSA-5654743,Signaling by FGFR4,0.04322479965616022,51,2,41,17
9606,R-HSA-5654741,Signaling by FGFR3,0.04652126218463837,53,2,43,17
