species_id,stId,name,FDR,entities_tot,entities_found,reactions_tot,reactions_found
9606,R-HSA-9670095,Inhibition of DNA recombination at telomere,0.00017217608559416675,47,7,4,3
9606,R-HSA-9735871,SARS-CoV-1 targets host intracellular signalling and regulatory pathways,0.00018779448017802736,19,5,7,3
9606,R-HSA-5693538,Homology Directed Repair,0.00019328702230048123,132,11,55,3
9606,R-HSA-9929491,SPOP-mediated proteasomal degradation of PD-L1(CD274),0.00019662256386077104,48,7,6,4
9606,R-HSA-421270,Cell-cell junction organization,0.00020781183636930933,271,16,146,14
9606,R-HSA-9759194,Nuclear events mediated by NFE2L2,0.00023654432596575958,135,11,85,58
9606,R-HSA-9764725,Negative Regulation of CDH1 Gene Transcription,0.00023762076663746967,68,8,42,5
9606,R-HSA-5688426,Deubiquitination,0.0002471298330277705,275,16,77,58
9606,R-HSA-9710421,Defective pyroptosis,0.00025172292769437554,51,7,3,1
9606,R-HSA-110329,Cleavage of the damaged pyrimidine ,0.00025172292769437554,50,7,20,1
9606,R-HSA-73928,Depyrimidination,0.00025172292769437554,50,7,41,2
9606,R-HSA-9918487,Dengue Virus Genome Translation and Replication,0.00027823421270223303,115,10,64,10
9606,R-HSA-8864260,Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors,0.0002841955616983416,52,7,44,15
9606,R-HSA-9755511,KEAP1-NFE2L2 pathway,0.0003389663651482966,169,12,117,68
9606,R-HSA-1234174,Cellular response to hypoxia,0.0003406780915728991,73,8,20,8
9606,R-HSA-2299718,Condensation of Prophase Chromosomes,0.0003594835658157214,54,7,10,10
9606,R-HSA-180897,Vpr-mediated induction of apoptosis by mitochondrial outer membrane permeabilization,0.00036222952309361567,4,3,2,1
9606,R-HSA-195721,Signaling by WNT,0.00037511097678299965,320,17,157,26
9606,R-HSA-9613829,Chaperone Mediated Autophagy,0.0004038129400585344,23,5,19,15
9606,R-HSA-1474165,Reproduction,0.0004150799608250155,146,11,44,10
9606,R-HSA-157118,Signaling by NOTCH,0.0004193321052494703,260,15,165,38
9606,R-HSA-3371497,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand,0.00044982897428669233,76,8,22,22
9606,R-HSA-9764560,Regulation of CDH1 Gene Transcription,0.0005376331087918462,78,8,56,5
9606,R-HSA-180534,Vpu mediated degradation of CD4,0.0005645377419384312,40,6,5,2
9606,R-HSA-5250913,Positive epigenetic regulation of rRNA expression,0.0005866010708921454,79,8,7,6
9606,R-HSA-390450,Folding of actin by CCT/TriC,0.0006095057967672179,13,4,2,2
9606,R-HSA-140342,Apoptosis induced DNA fragmentation,0.0006095057967672179,13,4,12,2
9606,R-HSA-5358346,Hedgehog ligand biogenesis,0.0006212026772991486,59,7,15,4
9606,R-HSA-8854050,FBXL7 down-regulates AURKA during mitotic entry and in early mitosis,0.0006301296170705406,42,6,6,4
9606,R-HSA-174113,SCF-beta-TrCP mediated degradation of Emi1,0.0006301296170705406,42,6,3,2
9606,R-HSA-69052,Switching of origins to a post-replicative state,0.0006301296170705406,81,8,10,6
9606,R-HSA-75815,Ubiquitin-dependent degradation of Cyclin D,0.0006301296170705406,41,6,5,2
9606,R-HSA-349425,Autodegradation of the E3 ubiquitin ligase COP1,0.0006301296170705406,41,6,5,2
9606,R-HSA-9013694,Signaling by NOTCH4,0.0006481682640746556,82,8,20,3
9606,R-HSA-5250924,B-WICH complex positively regulates rRNA expression,0.000653100132704143,61,7,3,3
9606,R-HSA-1852241,Organelle biogenesis and maintenance,0.0006636196983873521,340,17,86,16
9606,R-HSA-9609690,HCMV Early Events,0.0007040252757473109,215,13,12,8
9606,R-HSA-180585,Vif-mediated degradation of APOBEC3G,0.0007153548872862459,43,6,4,2
9606,R-HSA-73929,"Base-Excision Repair, AP Site Formation",0.0007212554844611141,62,7,64,6
9606,R-HSA-5627123,RHO GTPases activate PAKs,0.0007295728642060517,27,5,15,12
9606,R-HSA-5689603,UCH proteinases,0.0007631595605874786,84,8,11,7
9606,R-HSA-212165,Epigenetic regulation of gene expression,0.0007879390542457898,345,17,118,74
9606,R-HSA-157579,Telomere Maintenance,0.0007927561374820868,108,9,34,29
9606,R-HSA-3214815,HDACs deacetylate histones,0.0007950765668454096,63,7,5,5
9606,R-HSA-4641257,Degradation of AXIN,0.0008094785689862771,44,6,8,4
9606,R-HSA-9762114,GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2,0.0008094785689862771,44,6,4,2
9606,R-HSA-4641258,Degradation of DVL,0.0008094785689862771,44,6,7,4
9606,R-HSA-3371556,Cellular response to heat stress,0.0008784955726051091,135,10,29,15
9606,R-HSA-5578749,Transcriptional regulation by small RNAs,0.0009599345057681452,46,6,5,2
9606,R-HSA-449147,Signaling by Interleukins,0.0009599345057681452,646,25,505,34
9606,R-HSA-69541,Stabilization of p53,0.0009599345057681452,46,6,15,4
9606,R-HSA-70171,Glycolysis,0.0009599345057681452,111,9,23,7
9606,R-HSA-2995410,Nuclear Envelope (NE) Reassembly,0.0009599345057681452,88,8,24,8
9606,R-HSA-9604323,Negative regulation of NOTCH4 signaling,0.0009599345057681452,47,6,6,2
9606,R-HSA-9764561,Regulation of CDH1 Function,0.0009599345057681452,65,7,16,6
9606,R-HSA-9711123,Cellular response to chemical stress,0.0009599345057681452,288,15,173,72
9606,R-HSA-177243,Interactions of Rev with host cellular proteins,0.0009599345057681452,47,6,16,12
9606,R-HSA-69242,S Phase,0.0009599345057681452,166,11,55,26
9606,R-HSA-427389,ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression,0.0009599345057681452,47,6,4,3
9606,R-HSA-3371568,Attenuation phase,0.0009599345057681452,47,6,5,4
9606,R-HSA-9842860,Regulation of endogenous retroelements,0.0009599345057681452,113,9,17,14
9606,R-HSA-9818564,Epigenetic regulation of gene expression by MLL3 and MLL4 complexes,0.0009599345057681452,139,10,40,34
9606,R-HSA-9851695,Epigenetic regulation of adipogenesis genes by MLL3 and MLL4 complexes,0.0009599345057681452,139,10,37,33
9606,R-HSA-9841922,MLL4 and MLL3 complexes regulate expression of PPARG target genes in adipogenesis and hepatic steatosis,0.0009599345057681452,139,10,37,33
9606,R-HSA-9929356,GSK3B-mediated proteasomal degradation of PD-L1(CD274),0.0009599345057681452,46,6,7,3
9606,R-HSA-69206,G1/S Transition,0.0009772999785900849,140,10,61,13
9606,R-HSA-9821993,Replacement of protamines by nucleosomes in the male pronucleus,0.000987282493923325,30,5,6,1
9606,R-HSA-389960,Formation of tubulin folding intermediates by CCT/TriC,0.000987282493923325,30,5,2,2
9606,R-HSA-5676590,NIK-->noncanonical NF-kB signaling,0.0010737117106318639,48,6,9,2
9606,R-HSA-5625886,Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3,0.0010737117106318639,48,6,11,9
9606,R-HSA-5362768,Hh mutants are degraded by ERAD,0.0010737117106318639,48,6,6,2
9606,R-HSA-73856,RNA Polymerase II Transcription Termination,0.0011478487047333896,69,7,4,2
9606,R-HSA-8939902,Regulation of RUNX2 expression and activity,0.0011478487047333896,69,7,29,13
9606,R-HSA-9793380,Formation of paraxial mesoderm,0.0011478487047333896,69,7,29,3
9606,R-HSA-9917777,Epigenetic regulation by WDR5-containing histone modifying complexes,0.001158041170536972,171,11,67,36
9606,R-HSA-9609507,Protein localization,0.001158041170536972,171,11,53,27
9606,R-HSA-9932298,Degradation of CRY and PER proteins,0.0011978554249186812,49,6,9,6
9606,R-HSA-5610780,Degradation of GLI1 by the proteasome,0.0011978554249186812,49,6,6,3
9606,R-HSA-5610785,GLI3 is processed to GLI3R by the proteasome,0.0011978554249186812,49,6,5,2
9606,R-HSA-5610783,Degradation of GLI2 by the proteasome,0.0011978554249186812,49,6,5,2
9606,R-HSA-4615885,SUMOylation of DNA replication proteins,0.0013330224475999186,50,6,8,8
9606,R-HSA-3065678,"SUMO is transferred from E1 to E2 (UBE2I, UBC9)",0.0013345625203142752,7,3,3,3
9606,R-HSA-69239,Synthesis of DNA,0.001343191717775305,119,9,27,17
9606,R-HSA-69275,G2/M Transition,0.0014262475876086755,205,12,88,24
9606,R-HSA-5387390,Hh mutants abrogate ligand secretion,0.0014798914714264644,51,6,7,2
9606,R-HSA-8949613,Cristae formation,0.0015247301202508945,33,5,2,2
9606,R-HSA-73728,RNA Polymerase I Promoter Opening,0.0015247301202508945,33,5,2,1
9606,R-HSA-70268,Pyruvate metabolism,0.0015512872436151959,96,8,31,12
9606,R-HSA-453274,Mitotic G2-G2/M phases,0.0015548517172125909,207,12,90,24
9606,R-HSA-187577,SCF(Skp2)-mediated degradation of p27/p21,0.001639162892977386,52,6,7,2
9606,R-HSA-5678895,Defective CFTR causes cystic fibrosis,0.001811558592370588,53,6,8,3
9606,R-HSA-4608870,Asymmetric localization of PCP proteins,0.001811558592370588,53,6,7,2
9606,R-HSA-5607761,Dectin-1 mediated noncanonical NF-kB signaling,0.001811558592370588,53,6,9,2
9606,R-HSA-69601,Ubiquitin-Mediated Degradation of Phosphorylated Cdc25A,0.001811558592370588,53,6,11,2
9606,R-HSA-69613,p53-Independent G1/S DNA Damage Checkpoint,0.001811558592370588,53,6,11,2
9606,R-HSA-399954,Sema3A PAK dependent Axon repulsion,0.001831819818025604,19,4,6,6
9606,R-HSA-73884,Base Excision Repair,0.0018987215674926006,99,8,107,12
9606,R-HSA-69202,Cyclin E associated events during G1/S transition ,0.00190080791187075,78,7,20,4
9606,R-HSA-1912408,Pre-NOTCH Transcription and Translation,0.00190080791187075,100,8,37,9
9606,R-HSA-1168372,Downstream signaling events of B Cell Receptor (BCR),0.00190080791187075,78,7,15,4
9606,R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin,0.00190080791187075,55,6,3,2
9606,R-HSA-174084,Autodegradation of Cdh1 by Cdh1:APC/C,0.00190080791187075,54,6,2,2
9606,R-HSA-5334118,DNA methylation,0.00190080791187075,35,5,7,7
9606,R-HSA-389958,Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding,0.0020439642911589395,37,5,6,5
9606,R-HSA-9766229,Degradation of CDH1,0.002118047131852041,57,6,10,3
9606,R-HSA-69563,p53-Dependent G1 DNA Damage Response,0.002118047131852041,57,6,22,4
9606,R-HSA-69580,p53-Dependent G1/S DNA damage checkpoint,0.002118047131852041,57,6,22,4
9606,R-HSA-77595,Processing of Intronless Pre-mRNAs,0.0021287539929555344,21,4,5,5
9606,R-HSA-70326,Glucose metabolism,0.0021355251262944464,131,9,40,12
9606,R-HSA-1592230,Mitochondrial biogenesis,0.0021355251262944464,131,9,36,5
9606,R-HSA-69656,Cyclin A:Cdk2-associated events at S phase entry,0.0022045005019730723,80,7,19,3
9606,R-HSA-9818749,Regulation of NFE2L2 gene expression,0.0022120649666121928,9,3,7,4
9606,R-HSA-111465,Apoptotic cleavage of cellular proteins,0.002303173395842073,38,5,38,7
9606,R-HSA-350562,Regulation of ornithine decarboxylase (ODC),0.002303173395842073,38,5,3,1
9606,R-HSA-5658442,Regulation of RAS by GAPs,0.002317709656718847,58,6,5,2
9606,R-HSA-3371571,HSF1-dependent transactivation,0.0025316848035812356,59,6,8,5
9606,R-HSA-912446,Meiotic recombination,0.0025316848035812356,59,6,10,4
9606,R-HSA-1234176,Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha,0.0025316848035812356,59,6,12,4
9606,R-HSA-1169091,Activation of NF-kappaB in B cells,0.0025316848035812356,59,6,10,2
9606,R-HSA-6804758,Regulation of TP53 Activity through Acetylation,0.002586295345506251,39,5,14,8
9606,R-HSA-68616,Assembly of the ORC complex at the origin of replication,0.002586295345506251,39,5,11,2
9606,R-HSA-453279,Mitotic G1 phase and G1/S transition,0.0026588096538033845,164,10,101,14
9606,R-HSA-597592,Post-translational protein modification,0.002706773646110605,1680,47,606,295
9606,R-HSA-8852135,Protein ubiquitination,0.002731145227143017,83,7,32,29
9606,R-HSA-71403,Citric acid cycle (TCA cycle),0.002731145227143017,83,7,23,11
9606,R-HSA-9931269,AMPK-induced ERAD and lysosome mediated degradation of PD-L1(CD274),0.0027606635615997632,60,6,5,3
9606,R-HSA-174184,Cdc20:Phospho-APC/C mediated degradation of Cyclin A,0.0027606635615997632,60,6,3,2
9606,R-HSA-8866654,E3 ubiquitin ligases ubiquitinate target proteins,0.0027606635615997632,60,6,16,16
9606,R-HSA-5336415,Uptake and function of diphtheria toxin,0.002996022334350812,10,3,5,2
9606,R-HSA-174178,APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1,0.003005351910291054,61,6,6,4
9606,R-HSA-179419,APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint,0.003005351910291054,61,6,6,4
9606,R-HSA-8948751,Regulation of PTEN stability and activity,0.003005351910291054,61,6,13,6
9606,R-HSA-6798695,Neutrophil degranulation,0.003058097768003254,478,19,10,6
9606,R-HSA-211000,Gene Silencing by RNA,0.0031343696535910404,85,7,40,5
9606,R-HSA-9843970,Regulation of endogenous retroelements by the Human Silencing Hub (HUSH) complex,0.003229792708628665,41,5,8,5
9606,R-HSA-69017,CDK-mediated phosphorylation and removal of Cdc6,0.0032664704581453208,62,6,4,2
9606,R-HSA-1280215,Cytokine Signaling in Immune system,0.0034444732720175786,1106,34,806,56
9606,R-HSA-176409,APC/C:Cdc20 mediated degradation of mitotic proteins,0.003544754064582989,63,6,13,8
9606,R-HSA-2559580,Oxidative Stress Induced Senescence,0.003563782864648868,113,8,40,8
9606,R-HSA-176814,Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins,0.0038409514460684413,64,6,15,8
9606,R-HSA-8939246,RUNX1 regulates transcription of genes involved in differentiation of myeloid cells,0.0039373355755984996,11,3,7,7
9606,R-HSA-9609646,HCMV Infection,0.00394476298372437,270,13,31,11
