species_id,stId,name,FDR,entities_tot,entities_found,reactions_tot,reactions_found
9606,R-HSA-72202,Transport of Mature Transcript to Cytoplasm,0.01298295866769994,90,5,13,13
9606,R-HSA-4570464,SUMOylation of RNA binding proteins,0.01298295866769994,51,4,4,1
9606,R-HSA-168333,NEP/NS2 Interacts with the Cellular Export Machinery,0.014242640588253419,53,4,2,1
9606,R-HSA-168274,Export of Viral Ribonucleoproteins from Nucleus,0.014291605989415146,54,4,5,1
9606,R-HSA-9013422,RHOBTB1 GTPase cycle,0.014291605989415146,24,3,2,1
9606,R-HSA-4551638,SUMOylation of chromatin organization proteins,0.023550240799620425,62,4,15,2
9606,R-HSA-9705671,SARS-CoV-2 activates/modulates innate and adaptive immune responses,0.027813273075317113,160,6,48,5
9606,R-HSA-9842860,Regulation of endogenous retroelements,0.030332769728877107,113,5,17,15
9606,R-HSA-168325,Viral Messenger RNA Synthesis,0.03213180903565893,69,4,6,2
9606,R-HSA-6784531,tRNA processing in the nucleus,0.03382683691844868,70,4,7,1
9606,R-HSA-6802952,Signaling by BRAF and RAF1 fusions,0.036257152570569495,73,4,5,5
9606,R-HSA-69278,"Cell Cycle, Mitotic",0.036257152570569495,587,12,367,50
9606,R-HSA-68882,Mitotic Anaphase,0.03794313086474421,236,7,32,10
9606,R-HSA-9706574,RHOBTB GTPase Cycle,0.03854655131016971,36,3,4,1
9606,R-HSA-2555396,Mitotic Metaphase and Anaphase,0.038827587541176545,237,7,33,10
9606,R-HSA-9855142,Cellular responses to mechanical stimuli,0.040742000885663154,126,5,61,22
9606,R-HSA-351906,Apoptotic cleavage of cell adhesion  proteins,0.040742000885663154,11,2,10,2
9606,R-HSA-9013424,RHOV GTPase cycle,0.04414674097538884,39,3,2,1
9606,R-HSA-9705683,SARS-CoV-2-host interactions,0.04549610244592195,248,7,68,6
9606,R-HSA-264870,Caspase-mediated cleavage of cytoskeletal proteins,0.047839992410044,12,2,10,4
9606,R-HSA-3108214,SUMOylation of DNA damage response and repair proteins,0.047966291811691986,81,4,24,4
9606,R-HSA-1169408,ISG15 antiviral mechanism,0.04925880305276964,83,4,16,1
9606,R-HSA-9860927,"Turbulent (oscillatory, disturbed) flow shear stress activates signaling by PIEZO1 and integrins in endothelial cells",0.04925880305276964,42,3,23,13
9606,R-HSA-2500257,Resolution of Sister Chromatid Cohesion,0.04940175570237071,135,5,13,8
9606,R-HSA-3371556,Cellular response to heat stress,0.04940175570237071,135,5,29,2
