species_id,stId,name,FDR,entities_tot,entities_found,reactions_tot,reactions_found
9606,R-HSA-975957,Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),2.453370839816671e-12,124,20,5,5
9606,R-HSA-9633012,Response of EIF2AK4 (GCN2) to amino acid deficiency,6.735167978888512e-12,115,19,16,6
9606,R-HSA-9954714,PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA,7.072786800677022e-12,100,18,3,3
9606,R-HSA-9010553,Regulation of expression of SLITs and ROBOs,8.372302851000768e-12,170,22,20,5
9606,R-HSA-9918481,Dengue Virus-Host Interactions,8.372302851000768e-12,274,27,59,8
9606,R-HSA-9954716,ZNF598 and the Ribosome-associated Quality Trigger (RQT) complex dissociate a ribosome stalled on a no-go mRNA,1.404698579676733e-11,105,18,4,4
9606,R-HSA-72764,Eukaryotic Translation Termination,1.5722423363229154e-11,106,18,5,3
9606,R-HSA-376176,Signaling by ROBO receptors,2.5372592915573478e-11,222,24,60,7
9606,R-HSA-2408557,Selenocysteine synthesis,3.625899580583791e-11,112,18,7,2
9606,R-HSA-72766,Translation,3.829070394090195e-11,450,33,126,62
9606,R-HSA-192823,Viral mRNA Translation,4.6140868903421506e-11,114,18,2,2
9606,R-HSA-168273,Influenza Viral RNA Transcription and Replication,7.514855404622267e-11,173,21,14,6
9606,R-HSA-9692914,SARS-CoV-1-host interactions,7.514855404622267e-11,118,18,48,9
9606,R-HSA-194315,Signaling by Rho GTPases,3.515947533117014e-10,708,40,203,54
9606,R-HSA-72695,"Formation of the ternary complex, and subsequently, the 43S complex",3.6160685557007355e-10,54,13,3,3
9606,R-HSA-9678108,SARS-CoV-1 Infection,5.661646707011414e-10,194,21,159,13
9606,R-HSA-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",6.300453492258384e-10,724,40,212,54
9606,R-HSA-72187,mRNA 3'-end processing,1.6423271631538228e-09,164,19,21,14
9606,R-HSA-72649,Translation initiation complex formation,1.7757812997842848e-09,62,13,2,2
9606,R-HSA-72702,Ribosomal scanning and start codon recognition,2.525661124685996e-09,64,13,2,2
9606,R-HSA-72662,"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",3.54317908346502e-09,66,13,6,2
9606,R-HSA-9735869,SARS-CoV-1 modulates host translation machinery,3.860620489959388e-09,41,11,3,2
9606,R-HSA-9711097,Cellular response to starvation,4.790213004035593e-09,176,19,28,6
9606,R-HSA-9770562,mRNA Polyadenylation,6.5429262008365185e-09,139,17,20,13
9606,R-HSA-8852276,The role of GTSE1 in G2/M progression after G2 checkpoint,6.5429262008365185e-09,70,13,10,5
9606,R-HSA-2408522,Selenoamino acid metabolism,7.733960472044998e-09,182,19,33,3
9606,R-HSA-6791226,Major pathway of rRNA processing in the nucleolus and cytosol,1.3792274877744148e-08,189,19,7,7
9606,R-HSA-9646399,Aggrephagy,1.4271831050294281e-08,47,11,15,13
9606,R-HSA-392499,Metabolism of proteins,1.4272508175317e-08,2430,79,929,317
9606,R-HSA-72163,mRNA Splicing - Major Pathway,1.4694218064548181e-08,213,20,11,11
9606,R-HSA-389958,Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding,2.079877869931579e-08,37,10,6,6
9606,R-HSA-9663891,Selective autophagy,2.902627205259023e-08,97,14,56,35
9606,R-HSA-1445148,Translocation of SLC2A4 (GLUT4) to the plasma membrane,3.138391269086327e-08,81,13,15,5
9606,R-HSA-72172,mRNA Splicing,3.158669481528875e-08,224,20,16,16
9606,R-HSA-8868773,rRNA processing in the nucleus and cytosol,5.0713069521535203e-08,207,19,15,8
9606,R-HSA-389960,Formation of tubulin folding intermediates by CCT/TriC,5.494329480271176e-08,30,9,2,2
9606,R-HSA-3371497,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand,1.5540428366378478e-07,76,12,22,22
9606,R-HSA-1266738,Developmental Biology,1.59561464707636e-07,1968,66,980,131
9606,R-HSA-9754678,SARS-CoV-2 modulates host translation machinery,1.958815589730989e-07,62,11,6,2
9606,R-HSA-9694516,SARS-CoV-2 Infection,2.906200363694822e-07,369,24,211,15
9606,R-HSA-72203,Processing of Capped Intron-Containing Pre-mRNA,3.710232387987844e-07,317,22,52,45
9606,R-HSA-195258,RHO GTPase Effectors,5.721478379960843e-07,325,22,113,32
9606,R-HSA-9679506,SARS-CoV Infections,5.815725678814943e-07,576,30,402,33
9606,R-HSA-9954709,Ribosome Quality Control (RQC) complex extracts and degrades nascent peptide,5.978833552688911e-07,106,13,13,13
9606,R-HSA-437239,Recycling pathway of L1,6.716899004777233e-07,55,10,14,11
9606,R-HSA-389957,Prefoldin mediated transfer of substrate  to CCT/TriC,6.9948486169924e-07,29,8,2,2
9606,R-HSA-9705683,SARS-CoV-2-host interactions,7.12037986572156e-07,248,19,68,9
9606,R-HSA-9612973,Autophagy,7.654517300004215e-07,174,16,117,54
9606,R-HSA-72312,rRNA processing,9.109443379617943e-07,252,19,22,8
9606,R-HSA-69275,G2/M Transition,1.2451483644149164e-06,205,17,88,25
9606,R-HSA-453274,Mitotic G2-G2/M phases,1.3476045971350104e-06,207,17,90,25
9606,R-HSA-190840,Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane,1.743011420085594e-06,22,7,2,1
9606,R-HSA-114608,Platelet degranulation ,2.235604792955037e-06,142,14,11,4
9606,R-HSA-190872,Transport of connexons to the plasma membrane,2.346571182920698e-06,23,7,3,1
9606,R-HSA-9609736,Assembly and cell surface presentation of NMDA receptors,2.5285711497957664e-06,49,9,23,3
9606,R-HSA-9013418,RHOBTB2 GTPase cycle,2.9341825324991078e-06,24,7,2,2
9606,R-HSA-9706574,RHOBTB GTPase Cycle,3.012129974777622e-06,36,8,4,3
9606,R-HSA-5626467,RHO GTPases activate IQGAPs,3.012129974777622e-06,36,8,5,2
9606,R-HSA-9837999,Mitochondrial protein degradation,3.264735978447675e-06,104,12,20,10
9606,R-HSA-76005,Response to elevated platelet cytosolic Ca2+,3.4990079550434317e-06,149,14,14,4
9606,R-HSA-389977,Post-chaperonin tubulin folding pathway,3.610433483847153e-06,25,7,9,9
9606,R-HSA-190828,Gap junction trafficking,3.879288180685947e-06,52,9,20,7
9606,R-HSA-6807878,COPI-mediated anterograde transport,4.1247785070863685e-06,107,12,12,9
9606,R-HSA-2995410,Nuclear Envelope (NE) Reassembly,4.2457776141535675e-06,88,11,24,5
9606,R-HSA-9833482,PKR-mediated signaling,4.2457776141535675e-06,88,11,40,5
9606,R-HSA-1632852,Macroautophagy,6.522989353996422e-06,158,14,96,35
9606,R-HSA-157858,Gap junction trafficking and regulation,7.709847843928586e-06,57,9,24,7
9606,R-HSA-380320,Recruitment of NuMA to mitotic centrosomes,1.0901489826631305e-05,97,11,2,2
9606,R-HSA-1500931,Cell-Cell communication,1.1817951939829818e-05,336,20,185,27
9606,R-HSA-1169410,Antimicrobial mechanism of IFN-stimulated genes,1.1817951939829818e-05,192,15,86,9
9606,R-HSA-68886,M Phase,1.3729004786688925e-05,403,22,96,31
9606,R-HSA-9619483,Activation of AMPK downstream of NMDARs,2.3780956655339303e-05,34,7,3,1
9606,R-HSA-6811434,COPI-dependent Golgi-to-ER retrograde traffic,2.5836771281761983e-05,107,11,11,8
9606,R-HSA-373760,L1CAM interactions,2.66242717863463e-05,130,12,54,14
9606,R-HSA-9613829,Chaperone Mediated Autophagy,3.449644466291257e-05,23,6,19,17
9606,R-HSA-71291,Metabolism of amino acids and derivatives,3.767909915008971e-05,646,28,293,18
9606,R-HSA-3371556,Cellular response to heat stress,3.767909915008971e-05,135,12,29,19
9606,R-HSA-373755,Semaphorin interactions,3.917390440566493e-05,71,9,41,8
9606,R-HSA-1640170,Cell Cycle,4.566640563830049e-05,729,30,474,125
9606,R-HSA-9918487,Dengue Virus Genome Translation and Replication,4.704627583373977e-05,115,11,64,9
9606,R-HSA-1852241,Organelle biogenesis and maintenance,5.0573080018434524e-05,340,19,86,30
9606,R-HSA-9668328,Sealing of the nuclear envelope (NE) by ESCRT-III,5.353420759357519e-05,39,7,7,1
9606,R-HSA-69481,G2/M Checkpoints,5.9741815161551415e-05,142,12,24,7
9606,R-HSA-390466,Chaperonin-mediated protein folding,6.228735606761404e-05,96,10,19,16
9606,R-HSA-5357801,Programmed Cell Death,6.366215160580335e-05,225,15,194,21
9606,R-HSA-199991,Membrane Trafficking,6.60741243394547e-05,669,28,219,80
9606,R-HSA-190861,Gap junction assembly,6.775030463324061e-05,41,7,16,3
9606,R-HSA-8856688,Golgi-to-ER retrograde transport,8.260394310055652e-05,148,12,18,10
9606,R-HSA-5625740,RHO GTPases activate PKNs,8.388803517400678e-05,79,9,20,10
9606,R-HSA-5620920,Cargo trafficking to the periciliary membrane,8.388803517400678e-05,79,9,29,9
9606,R-HSA-450408,AUF1 (hnRNP D0) binds and destabilizes mRNA,9.199023379946603e-05,43,7,4,3
9606,R-HSA-391251,Protein folding,9.61739232416825e-05,102,10,28,25
9606,R-HSA-68882,Mitotic Anaphase,0.0001061994502382646,236,15,32,9
9606,R-HSA-2555396,Mitotic Metaphase and Anaphase,0.0001061994502382646,237,15,33,9
9606,R-HSA-446728,Cell junction organization,0.0001061994502382646,298,17,162,25
9606,R-HSA-109581,Apoptosis,0.00010644388422464957,180,13,142,12
9606,R-HSA-6811436,COPI-independent Golgi-to-ER retrograde traffic,0.00011363010251397299,63,8,7,2
9606,R-HSA-69278,"Cell Cycle, Mitotic",0.00014574478238604804,587,25,367,91
9606,R-HSA-6798695,Neutrophil degranulation,0.00015299279164215918,478,22,10,9
9606,R-HSA-9755779,SARS-CoV-2 targets host intracellular signalling and regulatory pathways,0.00017707577439574074,19,5,5,2
9606,R-HSA-9735871,SARS-CoV-1 targets host intracellular signalling and regulatory pathways,0.00017707577439574074,19,5,7,2
9606,R-HSA-983189,Kinesins,0.00019526385586776662,68,8,14,2
9606,R-HSA-9764265,Regulation of CDH1 Expression and Function,0.00019555823575190256,192,13,92,14
9606,R-HSA-9764274,Regulation of Expression and Function of Type I Classical Cadherins,0.00019555823575190256,192,13,92,14
9606,R-HSA-2132295,MHC class II antigen presentation,0.00019555823575190256,137,11,26,11
9606,R-HSA-199977,ER to Golgi Anterograde Transport,0.00019555823575190256,165,12,39,11
9606,R-HSA-8955332,Carboxyterminal post-translational modifications of tubulin,0.00035742016980089275,55,7,6,6
9606,R-HSA-5653656,Vesicle-mediated transport,0.00041927054330770375,833,30,254,84
9606,R-HSA-5617833,Cilium Assembly,0.0004413119219229822,209,13,50,23
9606,R-HSA-5358351,Signaling by Hedgehog,0.0005333031949850131,155,11,82,20
9606,R-HSA-450531,Regulation of mRNA stability by proteins that bind AU-rich elements,0.0005458638991188147,80,8,26,4
9606,R-HSA-9759476,Regulation of Homotypic Cell-Cell Adhesion,0.0005852502932389703,215,13,125,14
9606,R-HSA-6811442,Intra-Golgi and retrograde Golgi-to-ER traffic,0.0007024582861802076,219,13,48,18
9606,R-HSA-5610787,Hedgehog 'off' state,0.0009353559417671908,111,9,32,9
9606,R-HSA-9764561,Regulation of CDH1 Function,0.0010033191609076786,65,7,16,6
9606,R-HSA-442755,Activation of NMDA receptors and postsynaptic events,0.0010681326439142547,113,9,71,20
9606,R-HSA-76002,"Platelet activation, signaling and aggregation",0.0010694936154677093,294,15,119,29
9606,R-HSA-109582,Hemostasis,0.0013554180564093743,805,28,342,44
9606,R-HSA-418990,Adherens junctions interactions,0.0014044269343633786,238,13,141,16
9606,R-HSA-2565942,Regulation of PLK1 Activity at G2/M Transition,0.0014044269343633786,92,8,12,8
9606,R-HSA-421270,Cell-cell junction organization,0.0014078970121920165,271,14,146,17
9606,R-HSA-75035,Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex,0.0015421980835839122,17,4,5,1
9606,R-HSA-168256,Immune System,0.001589658811379735,2800,69,1822,207
9606,R-HSA-913531,Interferon Signaling,0.001658995794032947,418,18,140,13
9606,R-HSA-438064,Post NMDA receptor activation events,0.0016712006399490775,96,8,39,10
9606,R-HSA-447115,Interleukin-12 family signaling,0.0016712006399490775,96,8,114,14
9606,R-HSA-9012999,RHO GTPase cycle,0.0018666285846240527,460,19,91,22
9606,R-HSA-2467813,Separation of Sister Chromatids,0.001892228405630192,182,11,8,4
9606,R-HSA-9662360,Sensory processing of sound by inner hair cells of the cochlea,0.0022918076296125633,76,7,7,2
9606,R-HSA-72165,mRNA Splicing - Minor Pathway,0.0023386063913797273,54,6,5,5
9606,R-HSA-111447,Activation of BAD and translocation to mitochondria ,0.0023459074347726983,19,4,5,2
9606,R-HSA-1280215,Cytokine Signaling in Immune system,0.002371019024956844,1106,34,806,59
9606,R-HSA-948021,Transport to the Golgi and subsequent modification,0.002613312004368318,221,12,60,11
9606,R-HSA-68867,Assembly of the pre-replicative complex,0.0026636894838549807,103,8,23,11
9606,R-HSA-1428517,Aerobic respiration and respiratory electron transport,0.002725155652720801,361,16,117,26
9606,R-HSA-69473,G2/M DNA damage checkpoint,0.003593910806576339,82,7,12,4
9606,R-HSA-5358346,Hedgehog ligand biogenesis,0.0036222046718046297,59,6,15,6
9606,R-HSA-9020591,Interleukin-12 signaling,0.0036222046718046297,84,7,56,8
9606,R-HSA-3371453,Regulation of HSF1-mediated heat shock response,0.0042599709700666955,113,8,14,9
9606,R-HSA-349425,Autodegradation of the E3 ubiquitin ligase COP1,0.004339939073865096,41,5,5,3
9606,R-HSA-5336415,Uptake and function of diphtheria toxin,0.004421337229518096,10,3,5,2
9606,R-HSA-9659379,Sensory processing of sound,0.004445003626738497,87,7,13,3
9606,R-HSA-163210,Formation of ATP by chemiosmotic coupling,0.005701506590567895,25,4,3,3
9606,R-HSA-373753,Nephrin family interactions,0.005701506590567895,25,4,13,2
9606,R-HSA-68877,Mitotic Prometaphase,0.0058070264849846565,212,11,25,9
9606,R-HSA-5663220,RHO GTPases Activate Formins,0.006057726556964238,149,9,27,9
9606,R-HSA-8939236,RUNX1 regulates transcription of genes involved in differentiation of HSCs,0.006139664184620974,92,7,15,5
9606,R-HSA-69002,DNA Replication Pre-Initiation,0.006593684197835348,121,8,32,19
9606,R-HSA-9909615,Regulation of PD-L1(CD274) Post-translational modification,0.006945304597690605,94,7,25,13
9606,R-HSA-69541,Stabilization of p53,0.007225669866473439,46,5,15,9
9606,R-HSA-264870,Caspase-mediated cleavage of cytoskeletal proteins,0.007459240164561232,12,3,10,5
9606,R-HSA-446203,Asparagine N-linked glycosylation,0.007464033787925928,442,17,147,20
9606,R-HSA-9645723,Diseases of programmed cell death,0.007464033787925928,97,7,37,7
9606,R-HSA-2559586,DNA Damage/Telomere Stress Induced Senescence,0.007464033787925928,70,6,18,9
9606,R-HSA-9604323,Negative regulation of NOTCH4 signaling,0.007464033787925928,47,5,6,3
9606,R-HSA-9929491,SPOP-mediated proteasomal degradation of PD-L1(CD274),0.007464033787925928,48,5,6,4
9606,R-HSA-5362768,Hh mutants are degraded by ERAD,0.007464033787925928,48,5,6,4
9606,R-HSA-1268020,Mitochondrial protein import,0.007464033787925928,70,6,14,10
9606,R-HSA-380259,Loss of Nlp from mitotic centrosomes,0.007464033787925928,71,6,2,2
9606,R-HSA-380284,Loss of proteins required for interphase microtubule organization from the centrosome,0.007464033787925928,71,6,3,3
9606,R-HSA-9636667,Manipulation of host energy metabolism,0.007464033787925928,3,2,2,2
9606,R-HSA-9909648,Regulation of PD-L1(CD274) expression,0.007949421001242518,191,10,56,20
9606,R-HSA-168249,Innate Immune System,0.008095925720444708,1351,37,762,103
9606,R-HSA-8950505,Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation,0.008295394899805908,73,6,36,6
9606,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,0.00856734810083526,536,19,516,120
9606,R-HSA-8854518,AURKA Activation by TPX2,0.00888133084822118,74,6,2,2
9606,R-HSA-2682334,EPH-Ephrin signaling,0.009457403930304809,102,7,56,4
9606,R-HSA-8862803,Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models,0.009512302872525025,30,4,22,6
9606,R-HSA-8863678,Neurodegenerative Diseases,0.009512302872525025,30,4,22,6
9606,R-HSA-5387390,Hh mutants abrogate ligand secretion,0.009717909123007518,51,5,7,4
9606,R-HSA-9614399,Regulation of localization of FOXO transcription factors,0.009912925280628038,14,3,5,3
9606,R-HSA-397014,Muscle contraction,0.010124422627667773,232,11,53,16
9606,R-HSA-5678895,Defective CFTR causes cystic fibrosis,0.01147489887380515,53,5,8,4
9606,R-HSA-380270,Recruitment of mitotic centrosome proteins and complexes,0.011592594335378958,81,6,3,3
9606,R-HSA-8957275,Post-translational protein phosphorylation,0.011592594335378958,109,7,1,1
9606,R-HSA-180897,Vpr-mediated induction of apoptosis by mitochondrial outer membrane permeabilization,0.011592594335378958,4,2,2,1
9606,R-HSA-75153,Apoptotic execution phase,0.011592594335378958,54,5,57,8
9606,R-HSA-69620,Cell Cycle Checkpoints,0.011592594335378958,278,12,63,18
9606,R-HSA-9734009,Defective Intrinsic Pathway for Apoptosis,0.011592594335378958,33,4,24,6
9606,R-HSA-9665244,Resistance of ERBB2 KD mutants to sapitinib,0.011592594335378958,4,2,1,1
9606,R-HSA-8949613,Cristae formation,0.011592594335378958,33,4,2,1
9606,R-HSA-9665233,Resistance of ERBB2 KD mutants to trastuzumab,0.011592594335378958,4,2,1,1
9606,R-HSA-9652282,Drug-mediated inhibition of ERBB2 signaling,0.011592594335378958,4,2,3,3
9606,R-HSA-9665249,Resistance of ERBB2 KD mutants to afatinib,0.011592594335378958,4,2,1,1
9606,R-HSA-9665245,Resistance of ERBB2 KD mutants to tesevatinib,0.011592594335378958,4,2,1,1
9606,R-HSA-9665737,Drug resistance in ERBB2 TMD/JMD mutants,0.011592594335378958,4,2,1,1
9606,R-HSA-9665251,Resistance of ERBB2 KD mutants to lapatinib,0.011592594335378958,4,2,1,1
9606,R-HSA-9665246,Resistance of ERBB2 KD mutants to neratinib,0.011592594335378958,4,2,1,1
9606,R-HSA-9665247,Resistance of ERBB2 KD mutants to osimertinib,0.011592594335378958,4,2,1,1
9606,R-HSA-9665250,Resistance of ERBB2 KD mutants to AEE788,0.011592594335378958,4,2,1,1
9606,R-HSA-9665230,Drug resistance in ERBB2 KD mutants,0.011592594335378958,4,2,8,8
9606,R-HSA-5620924,Intraflagellar transport,0.012109235009544195,56,5,12,6
9606,R-HSA-70171,Glycolysis,0.0126057741042368,111,7,23,6
9606,R-HSA-69563,p53-Dependent G1 DNA Damage Response,0.01305824564297231,57,5,22,9
9606,R-HSA-69580,p53-Dependent G1/S DNA damage checkpoint,0.01305824564297231,57,5,22,9
9606,R-HSA-380287,Centrosome maturation,0.013066064918285658,83,6,6,6
9606,R-HSA-3371571,HSF1-dependent transactivation,0.015116298099724923,59,5,8,6
9606,R-HSA-9711123,Cellular response to chemical stress,0.015182945107882762,288,12,173,21
9606,R-HSA-114452,Activation of BH3-only proteins,0.015238735146955729,36,4,19,2
9606,R-HSA-9609690,HCMV Early Events,0.015472325975156576,215,10,12,8
9606,R-HSA-4086400,PCP/CE pathway,0.015534206517459626,86,6,24,6
9606,R-HSA-9931269,AMPK-induced ERAD and lysosome mediated degradation of PD-L1(CD274),0.016228654234505813,60,5,5,4
9606,R-HSA-68949,Orc1 removal from chromatin,0.016228654234505813,60,5,4,3
9606,R-HSA-399956,CRMPs in Sema3A signaling,0.01673906036393391,18,3,5,3
9606,R-HSA-211733,Regulation of activated PAK-2p34 by proteasome mediated degradation,0.016790988736657964,37,4,2,2
9606,R-HSA-5250924,B-WICH complex positively regulates rRNA expression,0.017398772335591728,61,5,3,3
9606,R-HSA-445355,Smooth Muscle Contraction,0.017398772335591728,61,5,16,6
9606,R-HSA-389948,Co-inhibition by PD-1,0.017594791565417323,219,10,61,20
9606,R-HSA-111465,Apoptotic cleavage of cellular proteins,0.01844748868799262,38,4,38,6
9606,R-HSA-399954,Sema3A PAK dependent Axon repulsion,0.019453783187215468,19,3,6,3
9606,R-HSA-8876725,Protein methylation,0.019453783187215468,19,3,9,3
9606,R-HSA-446353,Cell-extracellular matrix interactions,0.019453783187215468,19,3,10,2
9606,R-HSA-9648025,EML4 and NUDC in mitotic spindle formation,0.020135640557153445,121,7,5,2
9606,R-HSA-180534,Vpu mediated degradation of CD4,0.022086096351217055,40,4,5,2
9606,R-HSA-5687128,MAPK6/MAPK4 signaling,0.022631405204449062,93,6,40,5
9606,R-HSA-112315,Transmission across Chemical Synapses,0.02285972978465667,343,13,167,29
9606,R-HSA-75815,Ubiquitin-dependent degradation of Cyclin D,0.024074489235030305,41,4,5,2
9606,R-HSA-381426,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.02460190892994829,127,7,14,1
9606,R-HSA-5628897,TP53 Regulates Metabolic Genes,0.02460190892994829,128,7,34,4
9606,R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,0.02460190892994829,232,10,110,22
9606,R-HSA-70326,Glucose metabolism,0.02460190892994829,131,7,40,10
9606,R-HSA-169911,Regulation of Apoptosis,0.02460190892994829,42,4,5,2
9606,R-HSA-9609646,HCMV Infection,0.02460190892994829,270,11,31,13
9606,R-HSA-9762114,GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2,0.02460190892994829,44,4,4,2
9606,R-HSA-983231,Factors involved in megakaryocyte development and platelet production,0.02460190892994829,194,9,43,5
9606,R-HSA-180585,Vif-mediated degradation of APOBEC3G,0.02460190892994829,43,4,4,2
9606,R-HSA-4641258,Degradation of DVL,0.02460190892994829,44,4,7,4
9606,R-HSA-3371511,HSF1 activation,0.02460190892994829,43,4,7,4
9606,R-HSA-174113,SCF-beta-TrCP mediated degradation of Emi1,0.02460190892994829,42,4,3,2
9606,R-HSA-8854050,FBXL7 down-regulates AURKA during mitotic entry and in early mitosis,0.02460190892994829,42,4,6,4
9606,R-HSA-5693565,Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks,0.02460190892994829,67,5,39,33
9606,R-HSA-4641257,Degradation of AXIN,0.02460190892994829,44,4,8,4
9606,R-HSA-5620912,Anchoring of the basal body to the plasma membrane,0.02460190892994829,99,6,9,8
9606,R-HSA-69615,G1/S DNA Damage Checkpoints,0.026110280861431523,71,5,33,11
9606,R-HSA-201681,TCF dependent signaling in response to WNT,0.02731078385293939,204,9,71,19
9606,R-HSA-9755511,KEAP1-NFE2L2 pathway,0.028239835500125654,169,8,117,17
9606,R-HSA-202131,Metabolism of nitric oxide: NOS3 activation and regulation,0.028661740974674554,46,4,25,17
9606,R-HSA-9929356,GSK3B-mediated proteasomal degradation of PD-L1(CD274),0.028661740974674554,46,4,7,3
9606,R-HSA-9035034,RHOF GTPase cycle,0.028661740974674554,46,4,3,1
9606,R-HSA-5578749,Transcriptional regulation by small RNAs,0.028661740974674554,46,4,5,1
9606,R-HSA-9759194,Nuclear events mediated by NFE2L2,0.028692588547431175,135,7,85,6
9606,R-HSA-2500257,Resolution of Sister Chromatid Cohesion,0.028692588547431175,135,7,13,4
9606,R-HSA-6802952,Signaling by BRAF and RAF1 fusions,0.029233083793514858,73,5,5,5
9606,R-HSA-9013422,RHOBTB1 GTPase cycle,0.029558253791863276,24,3,2,1
9606,R-HSA-5627117,RHO GTPases Activate ROCKs,0.029558253791863276,24,3,7,3
9606,R-HSA-69306,DNA Replication,0.030191252245113542,171,8,73,27
9606,R-HSA-3371568,Attenuation phase,0.030847780411165093,47,4,5,4
9606,R-HSA-9670095,Inhibition of DNA recombination at telomere,0.030847780411165093,47,4,4,3
9606,R-HSA-8941858,Regulation of RUNX3 expression and activity,0.030847780411165093,47,4,9,3
9606,R-HSA-8878171,Transcriptional regulation by RUNX1,0.03091842456380034,246,10,132,28
9606,R-HSA-162909,Host Interactions of HIV factors,0.032138700705242496,138,7,54,10
9606,R-HSA-5693606,DNA Double Strand Break Response,0.03260744753955569,75,5,48,36
9606,R-HSA-162906,HIV Infection,0.03260794535562361,248,10,160,62
9606,R-HSA-5676590,NIK-->noncanonical NF-kB signaling,0.03314071085919679,48,4,9,2
9606,R-HSA-5610780,Degradation of GLI1 by the proteasome,0.03554256067696082,49,4,6,3
9606,R-HSA-5610785,GLI3 is processed to GLI3R by the proteasome,0.03554256067696082,49,4,5,2
9606,R-HSA-9656223,Signaling by RAF1 mutants,0.03554256067696082,49,4,7,5
9606,R-HSA-9932298,Degradation of CRY and PER proteins,0.03554256067696082,49,4,9,6
9606,R-HSA-5610783,Degradation of GLI2 by the proteasome,0.03554256067696082,49,4,5,2
9606,R-HSA-9918432,Maturation of DENV proteins,0.03624298470596132,77,5,41,6
9606,R-HSA-1236382,Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,0.036701140459367565,26,3,23,23
9606,R-HSA-5637815,Signaling by Ligand-Responsive EGFR Variants in Cancer,0.036701140459367565,26,3,23,23
9606,R-HSA-9918485,Dengue Virus Attachment and Entry,0.038055294366943215,50,4,10,3
9606,R-HSA-1168372,Downstream signaling events of B Cell Receptor (BCR),0.03816162996257777,78,5,15,4
9606,R-HSA-597592,Post-translational protein modification,0.038634902388029246,1680,40,606,209
9606,R-HSA-5250913,Positive epigenetic regulation of rRNA expression,0.04014905948622394,79,5,7,5
9606,R-HSA-9856649,Transcriptional and post-translational regulation of MITF-M expression and activity,0.04014905948622394,79,5,37,3
9606,R-HSA-5627123,RHO GTPases activate PAKs,0.04061761950343046,27,3,15,5
9606,R-HSA-2995383,Initiation of Nuclear Envelope (NE) Reformation,0.04061761950343046,27,3,7,2
9606,R-HSA-382556,ABC-family proteins mediated transport,0.041225096536441797,111,6,27,5
