species_id,stId,name,FDR,entities_tot,entities_found,reactions_tot,reactions_found
9606,R-HSA-9013423,RAC3 GTPase cycle,0.028384563447202193,100,4,6,2
9606,R-HSA-9670095,Inhibition of DNA recombination at telomere,0.028384563447202193,47,3,4,3
9606,R-HSA-68882,Mitotic Anaphase,0.028384563447202193,236,6,32,7
9606,R-HSA-162906,HIV Infection,0.030914354764006724,248,6,160,22
9606,R-HSA-9010553,Regulation of expression of SLITs and ROBOs,0.031011182966249606,170,5,20,3
9606,R-HSA-68867,Assembly of the pre-replicative complex,0.03155135837260126,103,4,23,3
9606,R-HSA-9954709,Ribosome Quality Control (RQC) complex extracts and degrades nascent peptide,0.033955001832703724,106,4,13,11
9606,R-HSA-3214858,RMTs methylate histone arginines,0.033955001832703724,52,3,22,9
9606,R-HSA-157579,Telomere Maintenance,0.034242004883647925,108,4,34,12
9606,R-HSA-2299718,Condensation of Prophase Chromosomes,0.03772646163358395,54,3,10,8
9606,R-HSA-9820865,Z-decay: degradation of maternal mRNAs by zygotically expressed factors,0.03995484867276822,16,2,4,4
9606,R-HSA-9766229,Degradation of CDH1,0.041831465778641164,57,3,10,2
9606,R-HSA-5658442,Regulation of RAS by GAPs,0.041831465778641164,58,3,5,5
9606,R-HSA-1169410,Antimicrobial mechanism of IFN-stimulated genes,0.04323145082168689,192,5,86,7
9606,R-HSA-912446,Meiotic recombination,0.043859421548991806,59,3,10,4
9606,R-HSA-69002,DNA Replication Pre-Initiation,0.04647310349801814,121,4,32,3
