species_id,stId,name,FDR,entities_tot,entities_found,reactions_tot,reactions_found
9606,R-HSA-168271,Transport of Ribonucleoproteins into the Host Nucleus,0.0036536837276368583,48,6,4,1
9606,R-HSA-168276,NS1 Mediated Effects on Host Pathways,0.0036536837276368583,48,6,8,1
9606,R-HSA-9012999,RHO GTPase cycle,0.0036536837276368583,460,19,91,29
9606,R-HSA-9615933,Postmitotic nuclear pore complex (NPC) reformation,0.004637420907261158,32,5,10,6
9606,R-HSA-4570464,SUMOylation of RNA binding proteins,0.00477026691228466,51,6,4,1
9606,R-HSA-168333,NEP/NS2 Interacts with the Cellular Export Machinery,0.0054529038333844815,53,6,2,1
9606,R-HSA-8953854,Metabolism of RNA,0.0054529038333844815,862,28,244,73
9606,R-HSA-168274,Export of Viral Ribonucleoproteins from Nucleus,0.005799486501671058,54,6,5,1
9606,R-HSA-69190,DNA strand elongation,0.008562802358148325,38,5,15,12
9606,R-HSA-1169408,ISG15 antiviral mechanism,0.008562802358148325,83,7,16,2
9606,R-HSA-70171,Glycolysis,0.00932726639318826,111,8,23,3
9606,R-HSA-6782210,Gap-filling DNA repair synthesis and ligation in TC-NER,0.012513808288909578,64,6,2,2
9606,R-HSA-194441,Metabolism of non-coding RNA,0.015164940191422227,67,6,6,2
9606,R-HSA-191859,snRNP Assembly,0.015164940191422227,67,6,6,2
9606,R-HSA-168325,Viral Messenger RNA Synthesis,0.0168350924640025,69,6,6,2
9606,R-HSA-5696397,Gap-filling DNA repair synthesis and ligation in GG-NER,0.017925887078278357,27,4,2,2
9606,R-HSA-6784531,tRNA processing in the nucleus,0.017925887078278357,70,6,7,1
9606,R-HSA-427389,ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression,0.01812731683434654,47,5,4,3
9606,R-HSA-1169410,Antimicrobial mechanism of IFN-stimulated genes,0.018853350615164466,192,10,86,6
9606,R-HSA-70326,Glucose metabolism,0.021383353025399843,131,8,40,4
9606,R-HSA-2586552,Signaling by Leptin,0.022004430517054696,13,3,19,7
9606,R-HSA-2555396,Mitotic Metaphase and Anaphase,0.02270875251566773,237,11,33,13
9606,R-HSA-9918481,Dengue Virus-Host Interactions,0.02270875251566773,274,12,59,6
9606,R-HSA-110314,Recognition of DNA damage by PCNA-containing replication complex,0.02270875251566773,30,4,6,5
9606,R-HSA-68882,Mitotic Anaphase,0.02270875251566773,236,11,32,13
9606,R-HSA-3371556,Cellular response to heat stress,0.023097053953736846,135,8,29,7
9606,R-HSA-162909,Host Interactions of HIV factors,0.026478538641773297,138,8,54,8
9606,R-HSA-5250913,Positive epigenetic regulation of rRNA expression,0.0270313249481956,79,6,7,6
9606,R-HSA-68886,M Phase,0.027955156906831036,403,15,96,36
9606,R-HSA-3108214,SUMOylation of DNA damage response and repair proteins,0.028817443394071773,81,6,24,4
9606,R-HSA-69109,Leading Strand Synthesis,0.029216119702669685,16,3,4,4
9606,R-HSA-72163,mRNA Splicing - Major Pathway,0.029216119702669685,213,10,11,11
9606,R-HSA-69091,Polymerase switching,0.029216119702669685,16,3,4,4
9606,R-HSA-6781827,Transcription-Coupled Nucleotide Excision Repair (TC-NER),0.029216119702669685,83,6,17,15
9606,R-HSA-9839923,Dengue Virus Infection,0.029477311021670394,411,15,142,16
9606,R-HSA-3247509,Chromatin modifying enzymes,0.031934508088048874,254,11,85,31
9606,R-HSA-9706574,RHOBTB GTPase Cycle,0.03305381591656609,36,4,4,3
9606,R-HSA-72172,mRNA Splicing,0.03743715208212206,224,10,16,16
9606,R-HSA-111465,Apoptotic cleavage of cellular proteins,0.0400633446262062,38,4,38,6
9606,R-HSA-141444,Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal,0.04477451853787073,94,6,4,4
9606,R-HSA-141424,Amplification of signal from the kinetochores,0.04477451853787073,94,6,4,4
9606,R-HSA-4839726,Chromatin organization,0.04477451853787073,269,11,105,40
9606,R-HSA-9705671,SARS-CoV-2 activates/modulates innate and adaptive immune responses,0.045813083285139555,160,8,48,4
